text,text_pair,label
['How much solar energy is captured by photosynthesis?'],"['Photosynthesis captures approximately 3,000 EJ per year in biomass.']",[1]
['Near what square was the African Burial Ground unearthed?'],"['It also became a center of slavery, with 42% of households holding slaves by 1730, more than any other city other than Charleston, South Carolina.']",[0]
['What type of fisheries does the state have?'],['Montana has been a destination for its world-class trout fisheries since the 1930s.'],[0]
['Who mentions a Daurentius (577–579) that slew an Avar envoy of Khagan Bayan I?'],"['The Avars asked the Slavs to accept the suzerainty of the Avars, he however declined and is reported as saying: ""Others do not conquer our land, we conquer theirs –']",[0]
['How many Commonwealth nations still consider the British Queen their head of state?'],"['Most former British colonies and protectorates are among the 53 member states of the Commonwealth of Nations, a non-political, voluntary association of equal members, comprising a population of around 2.2 billion people.']",[0]
['When does the middle of summer occur on Cyprus?'],"['The middle of summer is hot – in July and August on the coast the average temperature is usually around 33 °C (91 °F) during the day and around 22 °C (72 °F) at night (inland, in the highlands average temperature exceeds 35 °C (95 °F)) while in the June and September on the coast the average temperature is usually around 30 °C (86 °F) during the day and around 20 °C (68 °F) at night in Limassol, while is usually around 28 °C (82 °F) during the day and around 18 °C (64 °F) at night in Paphos.']",[1]
"[""How much of Brasilia's GDP is from Agribusiness?""]","[""The major roles of construction and of services (government, communications, banking and finance, food production, entertainment, and legal services) in Brasília's economy reflect the city's status as a governmental rather than an industrial center.""]",[0]
['What league can compete?'],"['The competition is open to any eligible club down to Levels 10 of the English football league system - all 92 professional clubs in the Premier League and Football League (Levels 1 to 4), and several hundred ""non-league"" teams in Steps 1 to 6 of the National League System (Levels 5 to 10).']",[1]
['On which road does 120th Street begin?'],['It begins on Riverside Drive at the Interchurch Center.'],[1]
['What are two languages that were forced out by the spread of Arabic?'],['The geographical regions in which Iranian languages were spoken were pushed back in several areas by newly neighbouring languages.'],[0]
"[""What was the goal of Cobb's second book on economics?""]","[""Cobb also co-authored a book with economist Herman Daly entitled For the Common Good: Redirecting the Economy toward Community, the Environment, and a Sustainable Future (1989), which applied Whitehead's thought to economics, and received the Grawemeyer Award for Ideas Improving World Order.""]",[0]
"['What are T roads, the lowest level that typically serves local interests?']",['Typically they are improved earth roads which are occasionally paved.'],[1]
['Who is pictured on Bermudian dollars?'],"['In 1970 the country switched its currency from the Bermudian pound to the Bermudian dollar, which is pegged at par with the US dollar.']",[0]
['What important revolutionary document was signed in Philadelphia?'],"[""Philadelphia's importance and central location in the colonies made it a natural center for America's revolutionaries.""]",[0]
['What commission did Napoleon receive upon his graduation?'],"['Such was the odious sight which was the first to strike me.""']",[0]
['What type of nut is poisonous to dogs?'],"[""Theobromine is toxic to dogs because, although the dog's metabolism is capable of breaking down the chemical, the process is so slow that even small amounts of chocolate can be fatal, especially dark chocolate.""]",[0]
['What did Marxist-Leninst add to Chinese philosophy?'],['Mao Zedong (Máo zé dōng) added Marxist-Leninist thought.'],[1]
['How much did the third Terminator movie make domestically alone?'],"['Rise of the Machines, which went on to earn over $150 million domestically.']",[1]
"[""How many reporters did Lamb hire for the Mirror's initial staff?""]","['Lamb hastily recruited a staff of about 125 reporters, who were mostly selected for their availability rather than their ability.']",[1]
['Most eusocial insects lead what kind of life once becoming an adult?'],['This sort of care is typical for most species of bees and various types of wasps.'],[0]
['Who was the father of American football?'],['Yale has produced alumni distinguished in their respective fields.'],[0]
"['In addition to onomatopoeia and captions, what can be used to show the dialogue in comics?']","['Often textual devices such as speech balloons, captions, and onomatopoeia indicate dialogue, narration, sound effects, or other information.']",[1]
['What did Elizabeth join in 1946?'],"['In 1946, she was inducted into the Welsh Gorsedd of Bards at the National Eisteddfod of Wales.']",[1]
['On what date was the 2009 Human Development Report released?'],"['The 2009 Human Development Report by UNDP was released on October 5, 2009, and covers the period up to 2007.']",[1]
"[""Serving in President Obama's cabinet, this man has also studied at Yale, can you guess who?""]","['In addition to being the site of the college educations of both Presidents Bush, as Yale students, New Haven was also the temporary home of former presidents William Howard Taft, Gerald Ford, and Bill Clinton, as well as Secretary of State John Kerry.']",[1]
['When did the US capture Baghdad?'],"[""Baghdad, Iraq's capital city, fell to American forces in April 2003 and Saddam Hussein's government quickly dissolved.""]",[1]
['What is the second largest ethnic group in the city?'],"['The city and greater area also has a growing immigrant population of South Asians, including the tenth-largest Indian community in the country.']",[0]
"[""What is the name of the The Times founder's grandson who succeeded his father as editor?""]","['The Times was beginning to suffer from the rise in competition from the penny press, notably The Daily Telegraph and The Morning Post.']",[0]
['What is formed by Chinese principles?'],"['Characters formed by Chinese principles in other languages include the roughly 1,500 Japanese-made kokuji given in the Kokuji no Jiten, the Korean-made gukja, the over 10,000 Sawndip characters still in use in Guangxi, and the almost 20,000 Nôm characters formerly used in Vietnam.[citation needed]']",[1]
['What are member serving NPOs really focused on?'],"['The nonprofit landscape is highly varied, although many people have come to associate NPOs with charitable organizations.']",[0]
['Where does 23rd Street end?'],['It begins at FDR Drive and ends at Eleventh Avenue.'],[1]
['Who searched for specifically Slavic sub-group of R1a1a [M17]?'],['Marcin Woźniak and colleagues (2010) searched for specifically Slavic sub-group of R1a1a [M17].'],[1]
['What were the Soviets hoping to stop?'],"[""This event further weakened the Soviet Union's position internationally and domestically, and stiffened Lithuanian resistance.""]",[0]
['What is the required education for males on Tuvalu?'],"['The teacher-pupil ratio for primary schools in Tuvalu is around 1:18 for all schools with the exception of Nauti School, which has a teacher-student ratio of 1:27.']",[0]
['Which two types of antibiotics target the cell wall?'],"['Those that target the bacterial cell wall (penicillins and cephalosporins) or the cell membrane (polymyxins), or interfere with essential bacterial enzymes (rifamycins, lipiarmycins, quinolones, and sulfonamides) have bactericidal activities.']",[1]
['Jose Batile y Ordonez was president of where?'],"['In 1918, the park was named Parque de los Aliados, following the victory of the Allies of World War I. On 5 May 1930, after significant expansion, it was again renamed as Parque Batlle y Ordóñez, in memory of the prominent politician and president, who had died in 1929.']",[0]
['How is Japanese wrestling similar to American?'],['The style of Japanese professional wrestling (puroresu) is again different.'],[0]
['Who was a local gang ringleader in the same area?'],"[""The relationship kept the flow of profits from the gang's gambling dens, prostitution, and protection rackets undisturbed.[citation needed]""]",[0]
['What boundaries would you follow to separate PCBs on a panel?'],['The individual PCBs can then be broken apart along this line of weakness.'],[0]
['What fact was ignored by enacting one-drop rule laws?'],['People buried fading memories that many whites had multiracial ancestry.'],[1]
['How can the memory of Napoleon in Poland be characterized as?'],"['The memory of Napoleon in Poland is favorable, for his support for independence and opposition to Russia, his legal code, the abolition of serfdom, and the introduction of modern middle class bureaucracies.']",[1]
['What is the group of animals that often have a specialized head with feeding and sensory organs called?'],['The remaining animals form a monophyletic group called the Bilateria.'],[1]
"['Do some countries have negative feelings towards the word ""black""?']","['Black people is a term used in certain countries, often in socially based systems of racial classification or of ethnicity, to describe persons who are perceived to be dark-skinned compared to other given populations.']",[0]
['What was Munshi lying about?'],"['He was soon promoted to ""Munshi"": teaching her Hindustani, and acting as a clerk.']",[0]
"['In what year did the Admiralty Court hang 26 pirates in Newport, Rhode Island?']","['The largest non-military mass execution occurred in one of the original thirteen colonies in 1723, when 26 convicted pirates were hanged in Newport, Rhode Island by order of the Admiralty Court.']",[1]
['How many people between the ages of 30 and 34 live in Southampton?'],"['The 20–24 age range is the most populous, with an estimated 32,300 people falling in this age range.']",[0]
"['As Jews were expelled from England, France, and parts of Germany they head into which three countries?']","['With the onset of the Crusades in 1095, and the expulsions from England (1290), France (1394), and parts of Germany (15th century), Jewish migration pushed eastward into Poland (10th century), Lithuania (10th century), and Russia (12th century).']",[1]
['What language family is Czech?'],"['However, most Slavic languages (including Czech) have been distanced in this way from Russian influences because of widespread public resentment against the former Soviet Union (which occupied Czechoslovakia in 1968).']",[1]
['What year did the Sheffield FA form?'],"['Some came up with their own distinct codes of rules, most notably the Sheffield Football Club, formed by former public school pupils in 1857, which led to formation of a Sheffield FA in 1867.']",[1]
"[""Chopin's polonaises needed what kind of playing technique?""]","[""Chopin's polonaises show a marked advance on those of his Polish predecessors in the form (who included his teachers Zywny and Elsner).""]",[0]
['What operator drops off and picks up passengers at West Quay?'],"['Uni-link passes West Quay in both directions, and Wilts & Dorset drop passengers off and pick them up there, terminating at a series of bus stands along the road.']",[1]
['What are some examples of how a noble person should look before Christians came?'],"['For centuries prior the arrival of Christians, first nation Hawaiian aesthetics, such as dark skin and ample bodies, had been considered signs of nobility.']",[1]
['What Heavy Metal band had a video game in which Queen was featured?'],"[': Van Halen, ""Stone Cold Crazy"" in Guitar Hero: Metallica, and ""Bohemian Rhapsody"" in Guitar Hero: Warriors of Rock.']",[1]
"['Besides fuels and paving, what accounts for most of the other use of bitumen?']",['Roofing shingles account for most of the remaining asphalt/bitumen consumption.'],[1]
['Who partially funds Politics and Policy?'],['The organization is funded in part by the Buffett Center.'],[1]
"[""What was Charles Luciano's nickname?""]","['The men who called this meeting were Masseria family lieutenant Charles ""Lucky"" Luciano and former Chicago South Side Gang boss']",[1]
['What is the Roman board game Tabula a precursor to?'],"['The city of Rome had a place called the Campus Martius (""Field of Mars""), which was a sort of drill ground for Roman soldiers.']",[0]
['What is the IrDA?'],"['These devices usually conform to standards published by IrDA, the Infrared Data Association.']",[1]
['How many seats are in Notre Dame Stadium?'],"['Today the team competes in Notre Dame Stadium, an 80,795-seat stadium on campus.']",[1]
['How old are most of the native language speakers in northern Catalonia?'],"['On the other hand, there are several language shift processes currently taking place.']",[0]
['What did Apple consolidate in 1998?'],['Its Xserve server was discontinued in 2011 in favor of the Mac Mini and Mac Pro.'],[0]
['What year did the government start giving out Morrison shelters?'],"['The government distributed Anderson shelters until 1941 and that year began distributing the Morrison shelter, which could be used inside homes.:190']",[1]
['Where did Cixi go after Beijing fell to the 8 armies?'],"[""She fled to Xi'an.""]",[1]
['The rapid development of what did British rule cause in India?'],"['The subcontinent gained independence from the United Kingdom in 1947, after the British provinces were partitioned into the dominions of India and Pakistan and the princely states all acceded to one of the new states.']",[0]
['What is penicillins produced by?'],"['These include, for example, the beta-lactam antibiotics, which include the penicillins (produced by fungi in the genus Penicillium), the cephalosporins, and the carbapenems.']",[1]
['who were some of the DJs that brought the ibiza sound to uk clubs in late 1987?'],"['By late 1987, DJs such as Trevor Fung, Paul Oakenfold and Danny Rampling were bringing the Ibiza sound to UK clubs such as the Haçienda in Manchester, and in London clubs such as Shoom in Southwark, Heaven, Future and Spectrum.']",[1]
['How can a bacteria in the soil affect a plant?'],['Schell and Van Montagu (1977) hypothesised that the Ti plasmid could be a natural vector for introducing the Nif gene responsible for nitrogen fixation in the root nodules of legumes and other plant species.'],[0]
['What type of people did Trinity College Dublin not allow to earn degrees there?'],"['In 1744, Burke started at Trinity College Dublin, a Protestant establishment, which up until 1793, did not permit Catholics to take degrees.']",[1]
['What are common diameters found in phonograph records?'],"['A gramophone record (phonograph record in American English) or vinyl record, commonly known as a ""record"", is an analogue sound storage medium in the form of a flat polyvinyl chloride (previously shellac) disc with an inscribed, modulated spiral groove.']",[0]
['How many members does the Governing Body consist of?'],['There is no election for membership; new members are selected by the existing body.'],[0]
['When was the sovereignty law passed?'],['Under pressure from the Popular Front the Communist authorities in Azerbaijan started making concessions.'],[0]
['When did Edmund Burke graduate?'],['Burke graduated from Trinity in 1748.'],[1]
['What city was Louis Armstrong from?'],"[""At the Colored Waif's Home Brass Band in New Orleans, for example, a young trumpeter named Louis Armstrong first began to draw attention.""]",[1]
['About how many Japanese emigrated to the Marshalls when it was a Japanese colony?'],"[""Despite the Marshalls' small area and few resources, the absorption of the territory by Japan would to some extent alleviate Japan's problem of an increasing population with a diminishing amount of available land to house it.""]",[0]
['What is the average annual temperature in southeast Oklahoma?'],"['Precipitation and temperatures decline from east to west accordingly, with areas in the southeast averaging an annual temperature of 62 °F (17 °C) and an annual rainfall of generally over 40 inches (1,020 mm) and up to 56 inches (1,420 mm), while areas of the (higher-elevation) panhandle average 58 °F (14 °C), with an annual rainfall under 17 inches (430 mm).']",[1]
['What was the name of the US study of nuclear fallout on Bikini Atoll?'],['Project 4.1 was a medical study conducted by the United States of those residents of the Bikini Atoll exposed to radioactive fallout.'],[1]
['What did the Football Association want to do through building a relationship with the new league?'],"[""The FA did not enjoy an amicable relationship with the Football League at the time and considered it as a way to weaken the Football League's position.""]",[1]
['Who did the Russians offer to sell Alaska to?'],"[""In 1859 the Russians offered to sell the territory to the United States, hoping that its presence in the region would offset the plans of Russia's greatest regional rival, the United Kingdom.""]",[1]
['What does this secretion system transport?'],"['This secretion system transports various molecules, from ions, drugs, to proteins of various sizes (20 - 900 kDa).']",[1]
"[""What two political parties dominate Portugal's government?""]","['The Assembly of the Republic, Regional Assemblies and local municipalities and parishes, are dominated by two political parties, the Socialist Party and the Social Democratic Party, in addition to the Unitary Democratic Coalition (Portuguese Communist Party and Ecologist Party ""The Greens""), the Left Bloc and the Democratic and Social Centre – People\'s Party, which garner between 5 and 15% of the vote regularly.']",[1]
['What is  a plant scientist called?'],"['Botany, also called plant science(s) or plant biology, is the science of plant life and a branch of biology.']",[0]
"['Daft Punk, Stardust, Cassius, St. Germain, and DJ Falcon all came from what scene?']","[""Towards the end of the 1990s and into the 2000s, producers such as Daft Punk, Stardust, Cassius, St. Germain and DJ Falcon began producing a new sound out of Paris's house scene.""]",[1]
['To what location is Selenizza bitumen native?'],"['Selenizza is a naturally occurring solid hydrocarbon bitumen found in the native asphalt deposit of Selenice, in Albania, the only European asphalt mine still in use.']",[1]
"[""In what country is the US's Task Force Smith located?""]","[""The KPA progressed southwards, pushing back the US force at Pyongtaek, Chonan, and Chochiwon, forcing the 24th Division's retreat to Taejeon, which the KPA captured in the Battle of Taejon; the 24th Division suffered 3,602 dead and wounded and 2,962 captured, including the Division's Commander, Major General William F. Dean.""]",[0]
['What is the average temperature range in the Congo during the night time?'],"['Since the country is located on the Equator, the climate is consistent year-round, with the average day temperature being a humid 24 °C (75 °F) and nights generally between 16 °C (61 °F) and 21 °C (70 °F).']",[1]
['What causeway is furthest to the south?'],"[""The northernmost causeway, the Broad Causeway, is the smallest of Miami's six causeways, and connects North Miami with Bal Harbour.""]",[0]
['What organization did the church expect Montini to continue?'],"['His rhetoric seems to have had a note of over-optimism, a confidence in progress, which was characteristic of the 1960s.']",[0]
['What year saw the election of a plebeian to the office of praetor?'],"['In 337 BC, the first plebeian praetor was elected.']",[1]
['The lowest of the Alpine passes at what elevation?'],"['The lowest of the Alpine passes at 985 m (3,232 ft), the Semmering crosses from Lower Austria to Styria; since the 12th century when a hospice was built there it has seen continuous use.']",[1]
['Which cities other than Knoxville have been the capital of Tennessee?'],"['The capital is Nashville, though Knoxville, Kingston, and Murfreesboro have all served as state capitals in the past.']",[1]
['What were some hard rock bands of the 1970s?'],"['Hard rock developed into a major form of popular music in the 1970s, with bands such as Led Zeppelin, The Who, Deep Purple, Aerosmith, AC/DC and Van Halen.']",[1]
['How long were lights not allowed on after dark?'],"['Lights would not be allowed after dark for almost six years, and the blackout became by far the most unpopular aspect of the war for civilians, more than rationing.:51,106']",[1]
['Why are Low German varieties regarded as dialects of standard German?'],['This reflects the modern situation where they are roofed by standard German.'],[1]
['What notable vow was sworn by the mendicant orders?'],"['Religious groups such as the Waldensians and the Humiliati also attempted to return to the life of early Christianity in the middle 12th and early 13th centuries, but they were condemned as heretical by the papacy.']",[0]
['Through what period did the second empire last?'],"['The ensuing period is called the Restoration, following French usage, and is characterized by a sharp conservative reaction and the re-establishment of the Roman Catholic Church as a power in French politics.']",[0]
['What two major thoroughfares lie to the north of New Haven towards Hamden?'],"['To the northeast are Middletown Avenue (Route 17), which leads to the Montowese section of North Haven, and Foxon Boulevard (Route 80), which leads to the Foxon section of East Haven and to the town of North Branford.']",[0]
['What country is about 4200 km from Guinea-Bissau?'],"[""Early reports of Europeans reaching this area include those of the Venetian Alvise Cadamosto's voyage of 1455, the 1479–1480 voyage by Flemish-French trader Eustache de la Fosse, and Diogo Cão.""]",[0]
['During what years did  Leger produce Contrasts of Forms?'],"['In 1913–14 Léger produced a series entitled Contrasts of Forms, giving a similar stress to color, line and form.']",[1]
['Which ships are used for carrying and landing Marines?'],"['Amphibious assault ships, such as USS Tarawa and HMS Ocean, serve the purpose of carrying and landing Marines, and operate a large contingent of helicopters for that purpose.']",[1]
['On what date did BBC return to the air after World War II?'],['Alexandra Palace was the home base of the channel until the early 1950s when the majority of production moved into the newly acquired Lime Grove Studios.[original research?]'],[0]
['Who operates flights between Kathmandu and Istanbul?'],"['Since 2013, Turkish Airlines connects Istanbul to Kathmandu.']",[1]
['How many people speak Czech?'],"['Czech (/ˈtʃɛk/; čeština Czech pronunciation: [ˈt͡ʃɛʃcɪna]), formerly known as Bohemian (/boʊˈhiːmiən, bə-/; lingua Bohemica in Latin), is a West Slavic language strongly influenced by Latin and German language, spoken by over 10 million people and it is the official language of the Czech Republic.']",[1]
['What was Clifford Roberts by profession?'],"[""Roberts, an investment broker, also handled the Eisenhower family's investments.""]",[1]
['What neighborhood is the Marriott Starr Pass Resort & Spa in?'],"['A large undulating plain extending south into the Altar Valley, rural residential development predominates, but here you will also find major attractions including Saguaro National Park West, the Arizona-Sonora Desert Museum, and the Old Tucson Studios movie set/theme park.']",[0]
['How many times have the Leeside Lions won the Australian Rules Football League of Ireland Premiership?'],"['Cork Racing, a motorsport team based in Cork, has raced in the Irish Formula Ford Championship since 2005.']",[0]
['Periodic events and periodic motion have served as standards for what?'],['Periodic events and periodic motion have long served as standards for units of time.'],[1]
['The Slavs make their first appearance in Byzantine records when?'],['The Slavs under name of the Antes and the Sclaveni make their first appearance in Byzantine records in the early 6th century.'],[1]
"['At the start of the war, how many German troops were focused on the French frontier?']","['By contrast, French regiments generally served far from their depots, which in turn were not in the areas of France from which their soldiers were drawn.']",[0]
['What did New York enact that replaced traditional common law proceeding?'],['Traditional common law pleading was replaced by code pleading in 24 states after New York enacted the Field Code in 1850 and code pleading in turn was subsequently replaced again in most states by modern notice pleading during the 20th century.'],[1]
['From what region of Italy did Florentine Tuscan derive?'],"['The economic prowess and cultural and artistic importance of Tuscany in the Late Middle Ages and the Renaissance further encouraged the diffusion of the Florentine-Tuscan Italian throughout Italy and among the educated and powerful, though local and regional languages remained the main languages of the common people.']",[1]
['What was the Anschluss?'],"['He suffered from the direct consequences of this failure, since events after the Anschluss, the annexation of Austria by the German Reich in 1938, forced him into permanent exile.']",[1]
['In what year did the Italian occupation of Somalia end?'],['Italy similarly faced the same opposition from Somali Sultans and armies and did not acquire full control of parts of modern Somalia until the Fascist era in late 1927.'],[0]
['What triggered the Tientsin Massacre?'],['However Japan threatened to enter the war against China due to the Gapsin Coup and China chose to end the war with negotiations.'],[0]
['In what year did ODC develop the Recordable LaserVision Disc?'],"['RLV discs look almost exactly like standard LaserDiscs, and can play in any standard LaserDisc player after they have been recorded.']",[0]
['What empire covered most of India from 230 BCE?'],['The Śātavāhana Empire was a royal Indian dynasty based from Amaravati in Andhra Pradesh as well as Junnar (Pune) and Prathisthan (Paithan) in Maharashtra.'],[1]
['What protects the western piedmont from tornadoes?'],"['Tornadoes from thunderstorms are a risk, especially in the eastern part of the state.']",[0]
['When did the Institute of Medicine begin to offer education in medicine?'],"['Institute of Medicine, the central college of Tribhuwan University is the first medical college of Nepal and is located in Maharajgunj, Kathmandu.']",[0]
"[""What's the most popular church in Samoa?""]","[""Samoans' religious adherence includes the following: Christian Congregational Church of Samoa 31.8%, Roman Catholic 19.4%, Methodist 15.2%, Assembly of God 13.7%, Mormon 7.6%, Seventh-day Adventist 3.9%, Worship Centre 1.7%, other Christian 5.5%, other 0.7%, none 0.1%, unspecified 0.1% (2011 estimate).""]",[1]
['How is the genetic code read?'],"['The genetic code is read three nucleotides at a time, in units called codons, via interactions with specialized RNA molecules called transfer RNA (tRNA).']",[1]
['When was Shania Twain a guest judge for auditions?'],"['Guest judges were used in the audition rounds for seasons four, six, nine, and fourteen such as Gene Simmons and LL Cool J in season four, Jewel and Olivia Newton-John in season six, Shania Twain in season eight, Neil Patrick Harris, Avril Lavigne and Katy Perry in season nine, and season eight runner-up, Adam Lambert, in season fourteen.']",[1]
['Where were office towers evacuated?'],"['Many Beijing office towers were evacuated, including the building housing the media offices for the organizers of the 2008 Summer Olympics.']",[1]
"['In the Treaty of Schönbrunn, what territory was given to the Poles?']","['Although fighting in Iberia continued, the War of the Fifth Coalition would be the last major conflict on the European continent for the next three years.']",[0]
['Who commanded the General Staff?'],"['The Prussian army was controlled by the General Staff, under Field Marshal Helmuth von Moltke.']",[1]
['At what venue does the Amateur Boxing Golden Gloves take place?'],"[""The annual United States Open Tennis Championships is one of the world's four Grand Slam tennis tournaments and is held at the National Tennis Center in Flushing Meadows-Corona Park, Queens.""]",[0]
['Where is the village of Avoriaz located?'],['Other villages in the Alps are considering becoming car free zones or limiting the number of cars for reasons of sustainability of the fragile Alpine terrain.'],[0]
['What group is isomorphic to cyclic groups?'],"['A second example for cyclic groups is the group of n-th complex roots of unity, given by complex numbers z satisfying zn = 1.']",[0]
"['On 6 June 2005, The Times redesigned what page of its newspaper?']",['Author/solicitor David Green of Castle Morris Pembrokeshire has had more letters published on the main letters page than any other known contributor – 158 by 31 January 2008.'],[0]
['What is one of the effects of diarrhea?'],['It often lasts for a few days and can result in dehydration due to fluid loss.'],[1]
['Miami is located in which Florida county?'],['Miami (/maɪˈæmi/; Spanish pronunciation: [maiˈami]) is a city located on the Atlantic coast in southeastern Florida and the seat of Miami-Dade County.'],[1]
['How many legal jurisdictions are Swiss citizens subject to?'],"['Swiss citizens are subject to three legal jurisdictions: the commune, canton and federal levels.']",[1]
['What caused many intellectual Catholics to leave europe in the 1930s?'],"[""The rise of Hitler and other dictators in the 1930s forced numerous Catholic intellectuals to flee Europe; president John O'Hara brought many to Notre Dame.""]",[1]
['What is the cause of lock grooves on vinyl records?'],['Dust and scratches cause audio clicks and pops.'],[1]
['What are the two major city-states?'],"[""Since today's Germany was formed from an earlier collection of several states, it has a federal constitution, and the constituent states retain a measure of sovereignty.""]",[0]
['Where did the two princesses live for most of the war?'],"['We know, every one of us, that in the end all will be well.""']",[0]
['How above sea level is Wasson Peak in feet?'],"['Mount Lemmon, the southernmost ski destination in the continental U.S., while the Tucson Mountains include 4,687 ft (1,429 m)']",[1]
['Who was the first black mayor of Detroit?'],"['In November 1973, the city elected Coleman Young as its first black mayor.']",[1]
['When did the Southern Baptist International Mission Board forbade its missionaries to receive alien immersions for baptism?'],"['Southern Baptist Landmarkism sought to reset the ecclesiastical separation which had characterized the old Baptist churches, in an era when inter-denominational union meetings were the order of the day.']",[0]
['The United States built its army prior to joining the war in what way?'],"['When the U.S declared war, the U.S. army was still small by European standards and mobilization would take a year.']",[0]
['What did Austrian want in the Treaty of Hubertusburg'],"['The Austrians wanted at least to retain Glatz, which they had in fact reconquered, but Frederick would not allow it.']",[1]
['Who represents the national government on a local level?'],"['The county government (Maavalitsus) of each county is led by a county governor (Maavanem), who represents the national government at the regional level.']",[1]
['Who makes up the tribal populations?'],"['It is a multireligional, multicultural as well as multilingual state like other Indian states.']",[0]
['Who discovered X-Rays?'],"['The Walhalla temple for ""laudable and distinguished Germans"", features a number of scientists, and is located east of Regensburg, in Bavaria.']",[0]
['Who administered the longest running MP3 patent in the United States?'],"['If only the known MP3 patents filed by December 1992 are considered, then MP3 decoding has been patent-free in the US since 22 September 2015 when U.S. Patent 5,812,672 expired which had a PCT filing in October 1992.']",[0]
['Free-form pieces like nocturnes and preludes were a break from what era?'],"[""The art song (or Lied) came to maturity in this era, as did the epic scales of grand opera, ultimately transcended by Richard Wagner's Ring cycle.""]",[0]
['Who did the Bobangi sell slave to?'],"['In the mid 19th century, the Bobangi people became major slave traders and sold their captives to the Americas using the Ubangi river to reach the coast.']",[1]
['How often are elections for mayor held in Boston?'],['Boston has a strong mayor – council government system in which the mayor (elected every fourth year) has extensive executive power.'],[1]
"[""What did Boston's early settlers call the area?""]","[""Boston's early European settlers had first called the area""]",[0]
['What is the largest point in the Sierra Nevadas?'],['The Intermontane Plateaus come to an end at the Cascade Range and the Sierra Nevada.'],[0]
['Does the political party of Aung San Suu Ky hold any positions among the ruling faction ?'],"['In 1 April 2012 by-elections the NLD won 43 of the 45 available seats; previously an illegal organisation, the NLD had never won a Burmese election until this time.']",[1]
['Where was the Manchester Small-Scale Experimental Machine built?'],"['It was built at the Victoria University of Manchester by Frederic C. Williams, Tom Kilburn and Geoff Tootill, and ran its first program on 21 June 1948.']",[1]
['Which person had authored the Book of Han?'],"[""The Records of the Grand Historian by Sima Tan (d. 110 BC) and his son Sima Qian (145–86 BC) established the standard model for all of imperial China's Standard Histories, such as the Book of Han written by Ban Biao (3–54 AD), his son Ban Gu (32–92 AD), and his daughter Ban Zhao (45–116 AD).""]",[1]
['Which Prime Minister was murdered in the Igbo coup?'],['The first coup was in January 1966 and was led by Igbo soldiers under Majors Emmanuel Ifeajuna and Chukwuma Kaduna Nzeogwu.'],[0]
['Which area of North Africa has hosted Greek communities in the past?'],"['Until the early 20th century, Greeks were distributed between the Greek peninsula, the western coast of Asia Minor, the Black Sea coast, Cappadocia in central Anatolia, Egypt, the Balkans, Cyprus, and Constantinople.']",[1]
"[""What was the Earl of Cambridge's first name?""]","['Prior to King Henry\'s departure for the Battle of Agincourt in 1415, the ringleaders of the ""Southampton Plot""—Richard, Earl of Cambridge, Henry Scrope, 3rd Baron Scrope of Masham, and Sir Thomas Grey of Heton—were accused of high treason and tried at what is now the Red Lion public house in the High Street.']",[1]
"['When Hong Kong was a colony of Great Britain, which body was the highest court of appeal?']","['The final adjudication power, as in any other British Colonies, rested with the Judicial Committee of the Privy Council (JCPC) in London, United Kingdom.']",[1]
"[""How much of the Bronx's vote in 1916 did Hughes get?""]","[""It was only 32 years earlier, by contrast, that another Republican former Governor who narrowly lost the Presidency, Charles Evans Hughes, had won 42.6% of the Bronx's 1916 vote against Democratic President Woodrow Wilson's 49.8% and Socialist candidate Allan Benson's 7.3%.)""]",[1]
['What drug does Nigeria ship from Asia to Europe and America?'],"['Nigeria is home to a substantial network of organised crime, active especially in drug trafficking.']",[0]
['What is one city with an accumulation of secular Gothic structures?'],['Other cities with a concentration of secular Gothic include Bruges and Siena.'],[1]
['Who said Pope Innocent was an ambitious and aggressive religious leader?'],"['Pope Innocent was, according to historian Ralph Turner, an ""ambitious and aggressive"" religious leader, insistent on his rights and responsibilities within the church.']",[1]
['How early were electrically recorded discs made available for purchase?'],['Victor and Columbia licensed the new electrical system from Western Electric and began issuing electrically recorded discs in 1925.'],[1]
"[""Who replaced Bateman's successor?""]",['Samuelson was succeeded by Kevin J Worthen in 2014.'],[1]
['What percentage of those people taking the test were African American?'],['The test gave 17 whites and two Hispanics the possibility of immediate promotion.'],[0]
['What did the separation of Pangaea cause to become extinct?'],['The divided world would give opportunity for the diversification of new dinosaurs.'],[0]
['what years was the club The warehouse open?'],"[""After the Warehouse closed in 1983, the crowds went to Knuckles' new club, The Power Plant.""]",[0]
['What are two newly renovated locations in downtown Oklahoma city?'],"['Downtown Oklahoma City, which has 7,600 residents, is currently seeing an influx of new private investment and large scale public works projects, which have helped to resuscitate a central business district left almost deserted by the Oil Bust of the early 1980s.']",[0]
['What is specifically produced for collectors?'],['Future minting of such coins will be made solely for collectors.'],[0]
['When did Kashani and others make their statement regarding the similarities for C4c distributions?'],['A route through Beringia is seen as more likely than the Solutrean hypothesis.'],[0]
['When did these groups make the migration ?'],"['Around 1200 BC, the Dorians, another Greek-speaking people, followed from Epirus.']",[1]
['What is an example of an extreme form of fear?'],['Thus fear might range from mild concern to terror or shame might range from simple embarrassment to toxic shame.'],[1]
"[""What was the old name for the geographical region that's now Belgium and Luxembourg?""]",['In the Southern Netherlands (now Belgium and Luxembourg) developments were different.'],[1]
['What are two enviromental factors?'],['Environmental factors include exposure to air pollution and allergens.'],[1]
